DEPARTAMENTO,MUNICIPIO,DIVIPOLA,FB key,lat,long,poblacion,venezuelan_mau_sep,venezuelan_dau_sep,indicador_presion_sep,venezuelan_mau_oct15,venezuelan_dau_oct15,indicador_presion_oct15,venezuelan_mau_oct30,venezuelan_dau_oct30,indicador_presion_oct30,venezuelan_mau_nov15,venezuelan_dau_nov15,indicador_presion_nov15,venezuelan_mau_nov30,venezuelan_dau_nov30,indicador_presion_nov30,venezuelan_mau_dec15,venezuelan_dau_dec15,indicador_presion_dec15,venezuelan_mau_dec30,venezuelan_dau_dec30,indicador_presion_dec30,venezuelan_mau_jan15,venezuelan_dau_jan15,indicador_presion_jan15,venezuelan_mau_jan30,venezuelan_dau_jan30,indicador_presion_jan30,venezuelan_mau_feb15,venezuelan_dau_feb15,indicador_presion_feb15,venezuelan_mau_feb28,venezuelan_dau_feb28,indicador_presion_feb28
#adm1+name,#adm2+name,#adm2+pcode,#adm2+fbcode,#geo+lat,#geo+long,#population+total,#inneed+migrants+monthly,#inneed+migrants+daily,#indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate,inneed+migrants+monthly,inneed+migrants+daily,indicator+rate
Boyacá,Paya,15533,475952,5.6239777,-72.4280976,2509,0,0,0,0,0,0.0,1000,997,39856.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Paz de Rio,15537,475958,6.0833333,-72.75,4503,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Pesca,15542,476158,5.5833333,-73.05,7543,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Pisba,15550,476354,5.7427778,-72.4894444,1287,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Puerto Boyaca,15572,477022,5.9780556,-74.5897222,56517,999,999,1768,1000,799,1769.0,1000,499,1769.0,1000,570,1769.0,1000,856,1769.0,1000,799,1769.0,1000,799,1769.0,1000,699,1769.0,1000,749,1769.0,1000,428,1769.0,1000,498,1769.0
Boyacá,Quipama,15580,477599,5.5222222,-74.1808333,7579,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Ramiriqui,15599,477638,5.4166667,-73.3333333,9763,0,0,0,0,0,0.0,0,0,0.0,1000,997,10242.0,0,0,0.0,0,0,0.0,1000,997,10242.0,0,0,0.0,0,0,0.0,1000,997,10242.0,0,0,0.0
Boyacá,Raquira,15600,477675,5.6166667,-73.6333333,13907,0,0,0,0,0,0.0,0,0,0.0,1000,664,7190.0,1000,498,7190.0,1000,997,7190.0,1000,997,7190.0,1000,997,7190.0,1000,997,7190.0,1000,997,7190.0,1000,997,7190.0
Boyacá,Rondon,15621,477991,5.4166667,-73.1666667,2767,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Saboya,15632,478151,5.75,-73.7,12183,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Sachica,15638,478161,5.6666667,-73.5,3758,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Samaca,15646,478255,5.5,-73.5,20546,0,0,0,1000,997,4867.0,0,0,0.0,1000,997,4867.0,1000,498,4867.0,0,0,0.0,1000,997,4867.0,1000,997,4867.0,1000,997,4867.0,1000,498,4867.0,1000,999,4867.0
Boyacá,San Eduardo,15660,478497,5.2166667,-73.1333333,1853,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,San Jose de Pare,15664,478713,6.0833333,-73.4666667,5025,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,19900.0,1000,997,19900.0,1000,997,19900.0,0,0,0.0,0,0,0.0
Boyacá,San Luis de Gaceno,15667,478835,4.8213889,-73.1675,4774,997,997,20884,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,San Mateo,15673,478897,6.5,-72.5,3392,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,29481.0
Boyacá,San Miguel de Sema,15676,478910,5.55,-73.75,4531,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,22070.0,0,0,0.0
Boyacá,San Pablo de Borbur,15681,478957,5.75,-74.0833333,10382,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Santa Maria,15690,479353,4.8616667,-73.2641667,3796,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Santa Rosa de Viterbo,15693,479462,5.9166667,-73,13405,0,0,0,0,0,0.0,0,0,0.0,1000,997,7459.0,1000,997,7459.0,1000,997,7459.0,1000,997,7459.0,1000,997,7459.0,1000,997,7459.0,0,0,0.0,0,0,0.0
Boyacá,Santa Sofia,15696,479504,5.75,-73.5833333,2585,0,0,0,1000,997,38684.0,0,0,0.0,1000,997,38684.0,1000,997,38684.0,1000,997,38684.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Santana,15686,479395,6.0572222,-73.4822222,7628,0,0,0,0,0,0.0,1000,997,13109.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,13109.0,1000,498,13109.0
Boyacá,Sativanorte,15720,479648,6.1666667,-72.6666667,2215,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Sativasur,15723,479649,6.1333333,-72.6666667,1038,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Siachoque,15740,479752,5.5833333,-73.1666667,8972,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Soata,15753,479931,6.4166667,-72.6666667,6713,0,0,0,1000,997,14896.0,1000,498,14896.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Socha,15757,479941,6,-72.6666667,6973,498,498,7142,1000,498,14341.0,1000,997,14341.0,1000,498,14341.0,1000,664,14341.0,1000,664,14341.0,1000,997,14341.0,1000,498,14341.0,1000,664,14341.0,1000,498,14341.0,1000,997,14341.0
Boyacá,Socota,15755,479951,6.0833333,-72.5833333,7549,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Sogamoso,15759,479956,5.7205556,-72.9297222,111799,1300,472,1163,1400,399,1252.0,1500,793,1341.0,1700,339,1520.0,1800,699,1610.0,1900,1139,1699.0,1800,490,1610.0,2000,749,1788.0,2100,1049,1878.0,1900,633,1699.0,3100,1430,2772.0
Boyacá,Somondoco,15761,479983,4.9877778,-73.4361111,3411,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Sora,15762,480006,5.5666667,-73.4333333,3029,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Soraca,15764,480005,5.5,-73.3166667,5167,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Sotaquira,15763,480015,5.8333333,-73.25,7340,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Susacon,15774,480085,6.2666667,-72.6666667,2912,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Sutamarchan,15776,480094,5.6666667,-73.5833333,5833,332,332,5692,1000,498,17143.0,1000,997,17143.0,0,0,0.0,1000,498,17143.0,1000,664,17143.0,1000,997,17143.0,1000,332,17143.0,1000,332,17143.0,0,0,0.0,1000,664,17143.0
Boyacá,Sutatenza,15778,480096,5.0166667,-73.45,3939,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Tasco,15790,480318,5.9166667,-72.7,6175,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Tenza,15798,480388,5.15,-73.45,3950,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Tibana,15804,480449,5.3333333,-73.3833333,9023,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Tibasosa,15806,480451,5.8333333,-72.9666667,14470,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,6910.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Tinjaca,15808,480565,5.6333333,-73.65,3044,0,0,0,0,0,0.0,0,0,0.0,1000,997,32851.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Tipacoque,15810,480568,6.4233333,-72.6952778,3041,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,32883.0
Boyacá,Toca,15814,480602,5.6666667,-73.1666667,10007,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Togüi,15816,480631,5.95,-73.4166667,4857,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Topaga,15820,480681,5.8333333,-72.8333333,3692,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,27085.0,1000,997,27085.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,498,27085.0,0,0,0.0
Boyacá,Tota,15822,480724,5.5,-73,5267,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Tunja,15001,480932,5.5352778,-73.3677778,199221,1900,984,954,1900,1511,953.0,2100,1215,1054.0,2400,1199,1204.0,2500,1527,1254.0,2600,1772,1305.0,2600,1299,1305.0,1000,576,501.0,3000,1714,1505.0,2900,1891,1455.0,4300,2833,2158.0
Boyacá,Tunungua,15832,480940,5.7333333,-73.9333333,1913,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Turmeque,15835,480962,5.3333333,-73.5,5787,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Tuta,15837,480974,5.75,-73.1666667,9856,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,10146.0
Boyacá,Tutaza,15839,480975,6.1666667,-72.8333333,1792,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Umbita,15842,481007,5.2333333,-73.45,10337,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Ventaquemada,15861,481269,5.4166667,-73.5,15729,997,997,6339,0,0,0.0,1000,498,6357.0,1000,997,6357.0,1000,498,6357.0,1000,997,6357.0,1000,997,6357.0,0,0,0.0,1000,997,6357.0,1000,664,6357.0,1000,332,6357.0
Boyacá,Villa de Leyva,15407,472316,5.6333333,-73.5333333,18050,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,5540.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Viracacha,15879,481604,5.5,-73.25,3146,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Boyacá,Zetaquira,15897,481900,5.35,-73.1666667,4374,997,997,22794,1000,997,22862.0,1000,997,22862.0,1000,997,22862.0,1000,997,22862.0,1000,997,22862.0,0,0,0.0,1000,997,22862.0,1000,997,22862.0,1000,997,22862.0,0,0,0.0
Caldas,Aguadas,17013,456509,5.6333333,-75.4166667,21439,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caldas,Anserma,17042,457026,5.25,-75.7920713,33397,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caldas,Aranzazu,17050,457111,5.3,-75.45,11026,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caldas,Belalcazar,17088,457769,5,-75.8333333,10559,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caldas,Chinchina,17174,460666,5,-75.6666667,50880,0,0,0,0,0,0.0,0,0,0.0,1000,498,1965.0,1000,332,1965.0,1000,997,1965.0,0,0,0.0,1000,498,1965.0,0,0,0.0,1000,498,1965.0,0,0,0.0
Caldas,Filadelfia,17272,465496,5.3,-75.6,10548,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caldas,La Dorada,17380,469449,5.5333333,-74.7,78135,749,749,959,1000,399,1279.0,1000,599,1279.0,1000,666,1279.0,1000,399,1279.0,1000,499,1279.0,1000,499,1279.0,1000,399,1279.0,1000,599,1279.0,1000,832,1279.0,1000,999,1279.0
Caldas,La Merced,17388,470415,5.4019444,-75.8847222,5172,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caldas,Manizales,17001,473594,5.07,-75.5205556,400136,2600,1029,650,2500,1262,624.0,2600,1386,649.0,3100,1759,774.0,3200,1961,799.0,3500,2370,874.0,3200,1515,799.0,3600,2178,899.0,3900,2482,974.0,3700,2108,924.0,5100,3505,1274.0
Caldas,Manzanares,17433,473619,5.25,-75.1666667,22781,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caldas,Marmato,17442,473787,5.5,-75.5833333,9290,997,997,10732,1000,997,10764.0,1000,498,10764.0,0,0,0.0,1000,997,10764.0,0,0,0.0,1000,997,10764.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caldas,Marquetalia,17444,473794,5.3333333,-75,15010,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caldas,Marulanda,17446,473842,5.3333333,-75.25,3382,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caldas,Neira,17486,474917,5.1666667,-75.5,31180,997,997,3198,1000,997,3207.0,0,0,0.0,0,0,0.0,1000,997,3207.0,1000,498,3207.0,1000,498,3207.0,0,0,0.0,1000,498,3207.0,0,0,0.0,0,0,0.0
Caldas,Norcasia,17495,474986,5.5666667,-74.8833333,6228,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,16056.0,0,0,0.0
Caldas,Pacora,17513,475300,5.5,-75.5,11130,0,0,0,0,0,0.0,0,0,0.0,1000,997,8984.0,0,0,0.0,1000,997,8984.0,0,0,0.0,1000,997,8984.0,0,0,0.0,0,0,0.0,0,0,0.0
Caldas,Palestina,17524,475391,5.0833333,-75.6666667,17639,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,5669.0,0,0,0.0,1000,498,5669.0,1000,664,5669.0,1000,498,5669.0,1000,997,5669.0
Caldas,Pensilvania,5541,476084,6.25,-75.25,15746,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caldas,Riosucio,17614,477902,5.3791667,-75.6161111,63822,997,997,1562,1000,997,1566.0,1000,997,1566.0,1000,997,1566.0,1000,997,1566.0,1000,498,1566.0,1000,997,1566.0,1000,498,1566.0,1000,997,1566.0,1000,997,1566.0,1000,498,1566.0
Caldas,Risaralda,17616,477917,5.1666667,-75.75,9254,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,10806.0
Caldas,Salamina,17653,478189,5.4166667,-75.4166667,15697,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caldas,Samana,17662,478260,5.5833333,-74.9166667,25794,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caldas,San Jose,17665,478732,5.0858333,-75.7883333,7603,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caldas,Supia,17777,480071,5.5,-75.6333333,27300,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,3663.0,0,0,0.0,1000,997,3663.0,1000,997,3663.0,1000,997,3663.0,0,0,0.0,1000,997,3663.0
Caldas,Victoria,17867,481365,4.5238889,-76.0411111,8124,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,12309.0
Caldas,Villamaria,17873,481491,5,-75.5,59598,498,498,836,1000,332,1677.0,1000,332,1677.0,1000,498,1677.0,1000,332,1677.0,1000,332,1677.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caldas,Viterbo,17877,481632,5.0833333,-75.8666667,12398,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caquetá,Albania,18029,456632,1.3316667,-75.8822222,6434,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caquetá,Belen de Los Andaquies,18094,457792,1.4166667,-75.9166667,11721,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caquetá,Cartagena del Chaira,18150,459433,1.35,-74.84,34953,997,997,2852,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,2860.0,1000,498,2860.0,1000,498,2860.0,1000,498,2860.0,0,0,0.0
Caquetá,Curillo,18205,461982,1.0352778,-75.9247222,11829,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caquetá,El Doncello,18247,463251,1.6794444,-75.2791667,22267,0,0,0,0,0,0.0,1000,997,4490.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,498,4490.0,0,0,0.0,1000,997,4490.0,1000,664,4490.0,1000,332,4490.0
Caquetá,El Paujil,18256,464246,1.564,-75.332,21148,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caquetá,Florencia,18001,465557,1.6175,-75.6175,181493,999,999,550,1000,699,550.0,1000,615,550.0,1000,666,550.0,1000,545,550.0,1000,545,550.0,1000,832,550.0,1000,690,550.0,1000,833,550.0,1000,538,550.0,1000,356,550.0
Caquetá,La Montañita,18410,470494,1.5833333,-75.25,24140,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caquetá,Milan,18460,474207,1.3483333,-75.5116667,11829,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caquetá,Morelia,18479,474602,1.4875,-75.725,3892,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caquetá,Puerto Rico,18592,477300,1.9141667,-75.145,33623,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caquetá,San Jose del Fragua,18610,478699,1.3611111,-75.9883333,15223,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caquetá,San Vicente del Caguan,18753,479589,2.1525,-74.7888889,71704,0,0,0,0,0,0.0,0,0,0.0,1000,997,1394.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caquetá,Solano,18756,479958,0.252619,-74.5107739,25074,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caquetá,Solita,18785,,0.9,-75.623,9139,0,,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Caquetá,Valparaiso,18860,481159,1.1991667,-75.7097222,11772,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,8494.0,0,0,0.0
Casanare,Aguazul,85010,456598,5.1730556,-72.5547222,41994,599,599,1426,1000,799,2381.0,1000,749,2381.0,1000,666,2381.0,1000,570,2381.0,1000,570,2381.0,1000,666,2381.0,1000,499,2381.0,1000,856,2381.0,0,0,0.0,1000,999,2381.0
Casanare,Chameza,85015,460467,5,-72.75,2603,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Casanare,Hato Corozal,85125,467627,6.1555556,-71.7655556,12794,0,0,0,1000,997,7816.0,1000,498,7816.0,1000,749,7816.0,1000,997,7816.0,1000,599,7816.0,1000,499,7816.0,1000,997,7816.0,1000,498,7816.0,1000,997,7816.0,1000,498,7816.0
Casanare,La Salina,85136,471177,6.1852778,-72.3444444,1465,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Casanare,Mani,85139,473591,4.8333333,-72.3333333,11123,599,599,5385,1000,997,8990.0,1000,999,8990.0,1000,416,8990.0,1000,713,8990.0,1000,374,8990.0,1000,428,8990.0,1000,599,8990.0,1000,777,8990.0,1000,856,8990.0,1100,706,9889.0
Casanare,Monterrey,85162,474554,4.9166667,-72.8333333,15399,997,997,6474,1000,997,6493.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,399,6493.0
Casanare,Nunchia,85225,475114,5.6405556,-72.1986111,8928,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
Casanare,Orocue,85230,475226,4.7941667,-71.34,8424,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1000,997,11870.0
