DEPARTAMENTO,MUNICIPIO,DIVIPOLA,FB key,venezuelan_mau_jan15,venezuelan_dau_jan15,venezuelan_mau_jan30,venezuelan_dau_jan30,venezuelan_mau_feb15,venezuelan_dau_feb15,venezuelan_mau_feb28,venezuelan_dau_feb28
#adm1+name,#adm2+name,#adm2+pcode,#adm2+fbcode,inneed+migrants+monthly,inneed+migrants+daily,inneed+migrants+monthly,inneed+migrants+daily,inneed+migrants+monthly,inneed+migrants+daily,inneed+migrants+monthly,inneed+migrants+daily
LORETO,Punchana,PE160108,1702742,0,0,0,0,0,0,0,0
LORETO,Putumayo,PE160801,2717503,0,0,0,0,0,0,0,0
LORETO,Ramon Castilla,PE160401,1703558,0,0,0,0,0,0,0,0
LORETO,Requena,PE160501,1703716,0,0,0,0,0,0,0,0
LORETO,Rosa Panduro,PE160802,,0,0,0,0,0,0,0,0
LORETO,San Juan Bautista,PE160113,,0,0,0,0,0,0,0,0
LORETO,San Pablo,PE160404,1704925,0,0,0,0,0,0,0,0
LORETO,Santa Cruz,PE160210,1705130,0,0,0,0,0,0,0,0
LORETO,Saquena,PE160507,1705454,0,0,0,0,0,0,0,0
LORETO,Sarayacu,PE160605,1705473,0,0,0,0,0,0,0,0
LORETO,Soplin,PE160508,1706153,0,0,0,0,0,0,0,0
LORETO,Tapiche,PE160509,,0,0,0,0,0,0,0,0
LORETO,Teniente Cesar Lopez Rojas,PE160211,1707078,0,0,0,0,0,0,0,0
LORETO,Teniente Manuel Clavero,PE160803,,0,0,0,0,0,0,0,0
LORETO,Tigre,PE160303,1707168,0,0,0,0,0,0,0,0
LORETO,Torres Causana,PE160110,1707596,0,0,0,0,0,0,0,0
LORETO,Trompeteros,PE160304,1707784,0,0,0,0,0,0,0,0
LORETO,Urarinas,PE160305,1708261,0,0,0,0,0,0,0,0
LORETO,Vargas Guerra,PE160606,,0,0,0,0,0,0,0,0
LORETO,Yaguas,PE160804,1706754,0,0,0,0,0,0,0,0
LORETO,Yaquerana,PE160511,2717655,0,0,0,0,0,0,0,0
LORETO,Yavari,PE160403,1684889,0,0,0,0,0,0,0,0
LORETO,Yurimaguas,PE160201,1709431,1200,1099,1100,471,1800,719,1000,124
MADRE DE DIOS,Fitzcarrald,PE170202,1691254,0,0,0,0,0,0,0,0
MADRE DE DIOS,Huepetuhe,PE170204,2717376,0,0,0,0,0,0,0,0
MADRE DE DIOS,Iberia,PE170302,1694508,0,0,0,0,0,0,1000,498
MADRE DE DIOS,Inambari,PE170102,1694614,0,0,0,0,0,0,1000,997
MADRE DE DIOS,Iñapari,PE170301,1694615,0,0,0,0,0,0,0,0
MADRE DE DIOS,Laberinto,PE170104,2717416,1000,997,0,0,0,0,0,0
MADRE DE DIOS,Las Piedras,PE170103,1696559,0,0,0,0,0,0,0,0
MADRE DE DIOS,Madre De Dios,PE170203,1697726,0,0,0,0,0,0,0,0
MADRE DE DIOS,Manu,PE170201,1697972,0,0,0,0,0,0,0,0
MADRE DE DIOS,Tahuamanu,PE170303,1706543,0,0,0,0,0,0,0,0
MADRE DE DIOS,Tambopata,PE170101,1706719,0,0,0,0,0,0,0,0
MOQUEGUA,Carumas,PE180102,1686176,0,0,0,0,0,0,0,0
MOQUEGUA,Chojata,PE180202,1688294,0,0,0,0,0,0,0,0
MOQUEGUA,Coalaque,PE180203,1688916,0,0,0,0,0,0,0,0
MOQUEGUA,Cuchumbaya,PE180103,1690009,0,0,0,0,0,0,0,0
MOQUEGUA,El Algarrobal,PE180302,1690498,0,0,0,0,0,0,0,0
MOQUEGUA,Ichuña,PE180204,1694534,0,0,0,0,0,0,0,0
MOQUEGUA,Ilo,PE180301,1694600,1000,749,1000,428,1000,499,1600,1199
MOQUEGUA,La Capilla,PE180205,1695698,0,0,0,0,0,0,0,0
MOQUEGUA,Lloque,PE180206,1697190,0,0,0,0,0,0,0,0
MOQUEGUA,Matalaque,PE180207,1698201,0,0,0,0,0,0,0,0
MOQUEGUA,Moquegua,PE180101,1698872,1000,749,1000,399,1000,166,1000,498
MOQUEGUA,Omate,PE180201,1699657,0,0,0,0,0,0,0,0
MOQUEGUA,Pacocha,PE180303,1700034,0,0,0,0,0,0,0,0
MOQUEGUA,Puquina,PE180208,1702809,0,0,0,0,0,0,0,0
MOQUEGUA,Quinistaquillas,PE180209,1703316,0,0,0,0,0,0,0,0
MOQUEGUA,Samegua,PE180104,1704253,0,0,1000,997,0,0,1000,997
MOQUEGUA,San Cristobal,PE180105,1704425,0,0,0,0,0,0,0,0
MOQUEGUA,Torata,PE180106,1707555,0,0,0,0,0,0,0,0
MOQUEGUA,Ubinas,PE180210,1708003,0,0,0,0,0,0,0,0
MOQUEGUA,Yunga,PE180211,1709331,0,0,0,0,0,0,0,0
PASCO,Chacayan,PE190202,1686948,0,0,0,0,0,0,0,0
PASCO,Chaupimarca,PE190101,1687506,0,0,0,0,0,0,0,0
PASCO,Chontabamba,PE190302,1688334,0,0,0,0,0,0,0,0
PASCO,Constitucion,PE190308,,0,0,0,0,0,0,0,0
PASCO,Goyllarisquizga,PE190203,1691546,0,0,0,0,0,0,0,0
PASCO,Huachon,PE190102,1692918,0,0,0,0,0,0,0,0
PASCO,Huancabamba,PE190303,1693366,0,0,0,0,0,0,0,0
PASCO,Huariaca,PE190103,1693796,0,0,0,0,0,0,0,0
PASCO,Huayllay,PE190104,1694135,0,0,0,0,0,0,0,0
PASCO,Ninacaca,PE190105,1699289,0,0,0,0,0,0,0,0
PASCO,Oxapampa,PE190301,1707232,0,0,0,0,0,0,0,0
PASCO,Palcazu,PE190304,1700208,0,0,0,0,0,0,0,0
PASCO,Pallanchacra,PE190106,1700244,0,0,0,0,0,0,0,0
PASCO,Paucar,PE190204,1701150,0,0,0,0,0,0,0,0
PASCO,Paucartambo,PE190107,,0,0,0,0,0,0,0,0
PASCO,Pozuzo,PE190305,1702047,1000,997,1000,997,1000,997,1000,997
PASCO,Puerto Bermudez,PE190306,1702367,1000,997,1000,997,0,0,1000,997
PASCO,San Francisco De Asis De Yarusyacan,PE190108,2717538,0,0,0,0,0,0,0,0
PASCO,San Pedro De Pillao,PE190205,1704955,0,0,0,0,0,0,0,0
PASCO,Santa Ana De Tusi,PE190206,1705035,0,0,0,0,0,0,0,0
PASCO,Simon Bolivar,PE190109,2717614,0,0,0,0,0,0,0,0
PASCO,Tapuc,PE190207,1706868,0,0,0,0,0,0,0,0
PASCO,Ticlacayan,PE190110,2717628,0,0,0,0,0,0,0,0
PASCO,Tinyahuarco,PE190111,1707280,0,0,0,0,0,0,0,0
PASCO,Vicco,PE190112,2717648,0,0,0,0,0,0,0,0
PASCO,Vilcabamba,PE190208,1708626,0,0,0,0,0,0,0,0
PASCO,Villa Rica,PE190307,1708678,0,0,0,0,0,0,0,0
PASCO,Yanacancha,PE190113,1708959,0,0,0,0,0,0,0,0
PASCO,Yanahuanca,PE190201,1709000,1000,997,1000,997,1000,997,1000,997
PIURA,Amotape,PE200502,1683644,0,0,0,0,0,0,0,0
PIURA,Arenal,PE200503,1684195,0,0,0,0,0,0,0,0
PIURA,Ayabaca,PE200201,1684480,0,0,0,0,0,0,0,0
PIURA,Bellavista,PE200602,1684805,0,0,0,0,0,0,0,0
PIURA,Bellavista De La Union,PE200802,,0,0,0,0,0,0,0,0
PIURA,Bernal,PE200803,1684831,0,0,0,0,0,0,0,0
PIURA,Buenos Aires,PE200402,1685011,0,0,0,0,0,0,0,0
PIURA,Canchaque,PE200302,1685706,0,0,0,0,0,0,0,0
PIURA,Castilla,PE200104,1686354,1000,635,1000,499,1000,499,1200,545
PIURA,Catacaos,PE200105,1686370,1000,498,1000,498,0,0,0,0
PIURA,Chalaco,PE200403,1687094,0,0,0,0,0,0,0,0
PIURA,Chulucanas,PE200401,1688599,0,0,0,0,0,0,0,0
PIURA,Colan,PE200504,1689078,1000,997,0,0,0,0,1000,997
PIURA,Cristo Nos Valga,PE200804,1704428,0,0,0,0,0,0,0,0
PIURA,Cura Mori,PE200107,,0,0,0,0,0,0,0,0
PIURA,El Alto,PE200702,1690509,0,0,0,0,0,0,1000,997
PIURA,El Carmen De La Frontera,PE200303,1690559,0,0,0,0,0,0,0,0
PIURA,El Tallan,PE200108,,0,0,0,0,0,0,0,0
PIURA,Frias,PE200202,1691322,0,0,0,0,0,0,0,0
PIURA,Huancabamba,PE200301,1693367,0,0,0,0,0,0,0,0
PIURA,Huarmaca,PE200304,1693830,0,0,0,0,0,0,0,0
PIURA,Ignacio Escudero,PE200603,,0,0,0,0,0,0,0,0
PIURA,Jilili,PE200203,1695335,0,0,0,0,0,0,0,0
PIURA,La Arena,PE200109,1695595,0,0,0,0,0,0,0,0
PIURA,La Brea,PE200703,1695640,0,0,0,0,0,0,0,0
PIURA,La Huaca,PE200505,1695997,0,0,0,0,0,0,0,0
PIURA,La Matanza,PE200404,1698209,0,0,0,0,0,0,0,0
PIURA,La Union,PE200110,1696649,0,0,0,0,0,0,0,0
PIURA,Lagunas,PE200204,1695972,0,0,0,0,0,0,0,0
PIURA,Lalaquiz,PE200305,1696066,0,0,0,0,0,0,0,0
PIURA,Lancones,PE200604,1696215,0,0,0,0,0,0,0,0
PIURA,Las Lomas,PE200111,1696510,0,0,0,0,0,0,0,0
PIURA,Lobitos,PE200704,1697254,0,0,0,0,0,0,0,0
PIURA,Los Organos,PE200705,1697418,0,0,0,0,0,0,1000,498
PIURA,Mancora,PE200706,1697920,1000,399,1000,749,0,0,1000,555
PIURA,Marcavelica,PE200605,1698097,0,0,1000,997,1000,997,1000,997
PIURA,Miguel Checa,PE200606,,0,0,0,0,0,0,0,0
PIURA,Montero,PE200205,1698840,0,0,0,0,0,0,0,0
PIURA,Morropon,PE200405,1698923,0,0,0,0,0,0,0,0
PIURA,Pacaipampa,PE200206,1699868,0,0,0,0,0,0,0,0
PIURA,Paimas,PE200207,1700118,1000,997,0,0,0,0,0,0
PIURA,Paita,PE200501,1700123,1000,646,1000,627,1100,671,1800,1295
PIURA,Pariñas,PE200701,1700876,0,0,0,0,0,0,1000,997
PIURA,Piura,PE200101,1701736,5000,3255,5000,2934,5100,2748,4700,3204
PIURA,Querecotillo,PE200607,1703093,1000,997,0,0,0,0,1000,997
PIURA,Rinconada Llicuar,PE200806,1703770,0,0,0,0,0,0,0,0
PIURA,Salitral,PE200406,1704168,0,0,0,0,0,0,0,0
PIURA,Salitral,PE200608,2717524,0,0,0,0,0,0,0,0
PIURA,San Juan De Bigote,PE200407,1704770,0,0,0,0,0,0,0,0
PIURA,San Miguel De El Faique,PE200306,1704895,0,0,0,0,0,0,0,0
PIURA,Santa Catalina De Mossa,PE200408,1686395,0,0,0,0,0,0,0,0
PIURA,Santo Domingo,PE200409,1705397,0,0,0,0,0,0,0,0
PIURA,Sapillica,PE200208,1705441,0,0,0,0,0,0,0,0
PIURA,Sechura,PE200801,1705604,1000,999,1000,666,1000,499,1000,570
PIURA,Sicchez,PE200209,1705831,0,0,0,0,0,0,0,0
PIURA,Sondor,PE200307,1706140,0,0,0,0,0,0,0,0
PIURA,Sondorillo,PE200308,1706136,0,0,0,0,0,0,0,0
PIURA,Sullana,PE200601,1706302,1000,499,1000,333,1000,570,1000,555
PIURA,Suyo,PE200210,1706429,0,0,0,0,0,0,0,0
PIURA,Tamarindo,PE200506,1706634,0,0,0,0,0,0,0,0
PIURA,Tambo Grande,PE200114,1706692,0,0,0,0,0,0,0,0
PIURA,Veintiseis De Octubre,PE200115,,0,0,0,0,0,0,0,0
PIURA,Vice,PE200805,1708559,0,0,0,0,0,0,0,0
PIURA,Vichayal,PE200507,1708562,0,0,0,0,0,0,0,0
PIURA,Yamango,PE200410,1708928,0,0,0,0,0,0,0,0
PUNO,Achaya,PE210202,1683079,0,0,0,0,0,0,0,0
PUNO,Acora,PE210102,1683179,0,0,0,0,0,0,0,0
PUNO,Ajoyani,PE210302,1683353,0,0,0,0,0,0,0,0
PUNO,Alto Inambari,PE211209,2717253,0,0,0,0,0,0,0,0
PUNO,Amantani,PE210103,2717260,0,0,0,0,0,0,0,0
PUNO,Ananea,PE211002,1683677,0,0,0,0,0,0,0,0
PUNO,Anapia,PE211302,2717262,0,0,0,0,0,0,0,0
PUNO,Antauta,PE210802,1684032,0,0,0,0,0,0,0,0
PUNO,Arapa,PE210203,1684148,0,0,0,0,0,0,0,0
PUNO,Asillo,PE210204,1684297,0,0,0,0,0,0,0,0
PUNO,Atuncolla,PE210104,1684406,0,0,0,0,0,0,0,0
PUNO,Ayapata,PE210303,1684522,0,0,0,0,0,0,0,0
PUNO,Ayaviri,PE210801,1684540,0,0,0,0,0,0,0,0
PUNO,Azangaro,PE210201,1684584,0,0,0,0,0,0,0,0
PUNO,Cabana,PE211102,2717281,0,0,0,0,0,0,0,0
PUNO,Cabanilla,PE210702,2717282,0,0,0,0,0,0,0,0
PUNO,Cabanillas,PE211103,1685054,0,0,0,0,0,0,0,0
PUNO,Calapuja,PE210703,1685353,0,0,0,0,0,0,0,0
PUNO,Caminaca,PE210205,1685580,0,0,0,0,0,0,0,0
PUNO,Capachica,PE210105,1685825,0,0,0,0,0,0,0,0
PUNO,Capazo,PE210502,1685847,0,0,0,0,0,0,0,0
PUNO,Caracoto,PE211104,1685947,0,0,0,0,0,0,0,0
PUNO,Chucuito,PE210106,1688492,0,0,0,0,0,0,0,0
PUNO,Chupa,PE210206,1688701,0,0,0,0,0,0,0,0
PUNO,Coasa,PE210304,1688920,0,0,0,0,0,0,0,0
PUNO,Coata,PE210107,1688921,0,0,0,0,0,0,0,0
PUNO,Cojata,PE210602,1689067,0,0,0,0,0,0,0,0
PUNO,Conduriri,PE210505,2717322,0,0,0,0,0,0,0,0
PUNO,Conima,PE210902,1689478,0,0,0,0,0,0,0,0
PUNO,Copani,PE211303,2717323,0,0,0,0,0,0,0,0
PUNO,Corani,PE210305,1689587,0,0,0,0,0,0,0,0
PUNO,Crucero,PE210306,1689858,0,0,0,0,0,0,0,0
PUNO,Cupi,PE210803,1690217,0,0,0,0,0,0,0,0
PUNO,Cuturapi,PE211304,2717334,0,0,0,0,0,0,0,0
PUNO,Cuyocuyo,PE211202,1690369,0,0,0,0,0,0,0,0
PUNO,Desaguadero,PE210402,1690402,0,0,0,0,0,0,0,0
PUNO,Huacullani,PE210403,1692980,0,0,0,0,0,0,0,0
PUNO,Huancane,PE210601,1693413,0,0,0,0,0,0,0,0
PUNO,Huata,PE210108,1693979,0,0,0,0,0,0,0,0
PUNO,Huatasani,PE210603,1693960,0,0,0,0,0,0,0,0
PUNO,Huayrapata,PE210903,1694192,0,0,0,0,0,0,0,0
PUNO,Ilave,PE210501,1694571,0,0,0,0,0,0,0,0
PUNO,Inchupalla,PE210604,1694647,0,0,0,0,0,0,0,0
PUNO,Ituata,PE210307,1694842,0,0,0,0,0,0,0,0
PUNO,Jose Domingo Choquehuanca,PE210207,2717393,0,0,0,0,0,0,0,0
PUNO,Juli,PE210401,1695489,0,0,0,0,0,0,0,0
PUNO,Juliaca,PE211101,1695487,1000,570,1000,624,1000,666,1000,799
PUNO,Kelluyo,PE210404,,0,0,0,0,0,0,0,0
PUNO,Lampa,PE210701,1696166,0,0,0,0,0,0,0,0
PUNO,Limbani,PE211203,1696868,0,0,0,0,0,0,0,0
PUNO,Llalli,PE210804,1697017,0,0,0,0,0,0,0,0
PUNO,Macari,PE210805,1697622,0,0,0,0,0,0,0,0
PUNO,Macusani,PE210301,1697723,0,0,0,0,0,0,0,0
PUNO,Mañazo,PE210109,1697889,0,0,0,0,0,0,0,0
PUNO,Moho,PE210901,1698654,0,0,0,0,0,0,0,0
PUNO,Muñani,PE210208,1699018,0,0,0,0,0,0,0,0
PUNO,Nicasio,PE210704,1699273,0,0,0,0,0,0,0,0
PUNO,Nuñoa,PE210806,1699443,0,0,0,0,0,0,0,0
PUNO,Ocuviri,PE210705,1699588,0,0,0,0,0,0,0,0
PUNO,Ollachea,PE210308,1699626,0,0,0,0,0,0,0,0
PUNO,Ollaraya,PE211305,2717470,0,0,0,0,0,0,0,0
PUNO,Orurillo,PE210807,1699771,0,0,0,0,0,0,0,0
PUNO,Palca,PE210706,1700199,0,0,0,0,0,0,0,0
PUNO,Paratia,PE210707,1700788,0,0,0,0,0,0,0,0
PUNO,Patambuco,PE211204,1701024,0,0,0,0,0,0,0,0
PUNO,Paucarcolla,PE210110,1701143,0,0,0,0,0,0,0,0
PUNO,Pedro Vilca Apaza,PE211003,2717494,0,0,0,0,0,0,0,0
PUNO,Phara,PE211205,1701335,0,0,0,0,0,0,0,0
PUNO,Pichacani,PE210111,1701352,0,0,0,0,0,0,0,0
PUNO,Pilcuyo,PE210503,1701502,0,0,0,0,0,0,0,0
PUNO,Pisacoma,PE210405,,0,0,0,0,0,0,0,0
PUNO,Plateria,PE210112,1701766,0,0,0,0,0,0,0,0
PUNO,Pomata,PE210406,1701887,0,0,0,0,0,0,0,0
PUNO,Potoni,PE210209,1702003,0,0,0,0,0,0,0,0
PUNO,Pucara,PE210708,1702189,0,0,0,0,0,0,0,0
PUNO,Puno,PE210101,1702762,1000,749,1000,666,1000,749,1000,997
PUNO,Pusi,PE210605,1702904,0,0,0,0,0,0,0,0
PUNO,Putina,PE211001,1702926,0,0,0,0,0,0,0,0
PUNO,Quiaca,PE211206,1703156,0,0,0,0,0,0,0,0
PUNO,Quilcapuncu,PE211004,2717504,0,0,0,0,0,0,0,0
PUNO,Rosaspata,PE210606,1703901,0,0,0,0,0,0,0,0
PUNO,Saman,PE210210,1704242,0,0,0,0,0,0,0,0
PUNO,San Anton,PE210211,1704345,0,0,0,0,0,0,0,0
PUNO,San Antonio,PE210113,1704340,0,0,0,0,0,0,0,0
PUNO,San Gaban,PE210309,1704508,0,0,0,0,0,0,0,0
PUNO,San Jose,PE210212,1704678,0,0,0,0,0,0,0,0
PUNO,San Juan De Salinas,PE210213,,0,0,0,0,0,0,0,0
PUNO,San Juan Del Oro,PE211207,1704716,0,0,0,0,0,0,0,0
PUNO,San Miguel,PE211105,1704896,0,0,0,0,0,0,0,0
PUNO,San Pedro De Putina Punco,PE211210,1704976,0,0,0,0,0,0,0,0
PUNO,Sandia,PE211201,1704431,0,0,0,0,0,0,0,0
PUNO,Santa Lucia,PE210709,1705208,0,0,0,0,0,0,0,0
PUNO,Santa Rosa,PE210504,1705323,0,0,0,0,0,0,0,0
PUNO,Santa Rosa,PE210808,2717593,0,0,0,0,0,0,0,0
PUNO,Santiago De Pupuja,PE210214,1705362,0,0,0,0,0,0,0,0
PUNO,Sina,PE211005,1705933,0,0,0,0,0,0,0,0
PUNO,Taraco,PE210607,1706886,0,0,0,0,0,0,0,0
PUNO,Tilali,PE210904,1707173,0,0,0,0,0,0,0,0
PUNO,Tinicachi,PE211306,2717630,0,0,0,0,0,0,0,0
PUNO,Tiquillaca,PE210114,1707295,0,0,0,0,0,0,0,0
PUNO,Tirapata,PE210215,1707306,0,0,0,0,0,0,0,0
PUNO,Umachiri,PE210809,1708150,0,0,0,0,0,0,0,0
PUNO,Unicachi,PE211307,2717643,0,0,0,0,0,0,0,0
PUNO,Usicayos,PE210310,1708365,0,0,0,0,0,0,0,0
PUNO,Vilavila,PE210710,1708612,0,0,0,0,0,0,0,0
PUNO,Vilque,PE210115,1708699,0,0,0,0,0,0,0,0
PUNO,Vilque Chico,PE210608,1708696,0,0,0,0,0,0,0,0
PUNO,Yanahuaya,PE211208,1709008,0,0,0,0,0,0,0,0
PUNO,Yunguyo,PE211301,1709335,0,0,0,0,0,0,0,0
PUNO,Zepita,PE210407,1709493,0,0,0,0,0,0,0,0
SAN MARTIN,Agua Blanca,PE220302,1683235,0,0,0,0,0,0,0,0
SAN MARTIN,Alberto Leveau,PE220902,,0,0,0,0,0,0,0,0
SAN MARTIN,Alonso De Alvarado,PE220502,,0,0,0,0,0,0,0,0
SAN MARTIN,Alto Biavo,PE220202,,0,0,0,0,0,0,0,0
SAN MARTIN,Alto Saposoa,PE220402,,0,0,0,0,0,0,0,0
SAN MARTIN,Awajun,PE220802,2717275,0,0,0,0,0,0,0,0
SAN MARTIN,Bajo Biavo,PE220203,,0,0,0,0,0,0,0,0
SAN MARTIN,Barranquita,PE220503,1684716,0,0,0,0,0,0,0,0
SAN MARTIN,Bellavista,PE220201,1684807,0,0,0,0,0,0,1000,997
SAN MARTIN,Buenos Aires,PE220702,1685012,0,0,0,0,0,0,0,0
SAN MARTIN,Cacatachi,PE220903,1685113,0,0,0,0,0,0,0,0
SAN MARTIN,Calzada,PE220102,1685552,0,0,0,0,0,0,0,0
SAN MARTIN,Campanilla,PE220602,1685615,0,0,0,0,0,0,0,0
SAN MARTIN,Caspisapa,PE220703,1686345,0,0,0,0,0,0,0,0
SAN MARTIN,Caynarachi,PE220504,,0,0,0,0,0,0,0,0
SAN MARTIN,Chazuta,PE220904,1687561,0,0,0,0,0,0,0,0
SAN MARTIN,Chipurana,PE220905,,0,0,0,0,0,0,0,0
SAN MARTIN,Cuñumbuqui,PE220505,1690206,0,0,0,0,0,0,0,0
SAN MARTIN,El Eslabon,PE220403,1690646,0,0,0,0,0,0,0,0
SAN MARTIN,El Porvenir,PE220906,2717343,0,0,0,0,0,0,0,0
SAN MARTIN,Elias Soplin Vargas,PE220803,,0,0,0,0,0,0,0,0
SAN MARTIN,Habana,PE220103,1691651,0,0,0,0,0,0,0,0
SAN MARTIN,Huallaga,PE220204,,0,0,0,0,0,0,0,0
SAN MARTIN,Huicungo,PE220603,1694287,0,0,0,0,0,0,0,0
SAN MARTIN,Huimbayoc,PE220907,1694348,0,0,0,0,0,0,0,0
SAN MARTIN,Jepelacio,PE220104,1695285,0,0,0,0,0,0,0,0
SAN MARTIN,Juan Guerra,PE220908,1695462,0,0,0,0,0,0,0,0
SAN MARTIN,Juanjui,PE220601,1695463,0,0,0,0,0,0,0,0
SAN MARTIN,La Banda De Shilcayo,PE220909,,0,0,0,0,0,0,0,0
SAN MARTIN,Lamas,PE220501,1696116,0,0,0,0,0,0,0,0
SAN MARTIN,Morales,PE220910,1698874,0,0,0,0,0,0,0,0
SAN MARTIN,Moyobamba,PE220101,1698960,1000,726,1000,437,1000,428,1900,893
SAN MARTIN,Nueva Cajamarca,PE220804,,0,0,0,0,0,0,0,0
SAN MARTIN,Nuevo Progreso,PE221002,,0,0,0,0,0,0,0,0
SAN MARTIN,Pachiza,PE220604,1700015,0,0,0,0,0,0,0,0
SAN MARTIN,Pajarillo,PE220605,2717481,0,0,0,0,0,0,0,0
SAN MARTIN,Papaplaya,PE220911,1700707,0,0,0,0,0,0,0,0
SAN MARTIN,Pardo Miguel,PE220805,,0,0,0,0,0,0,0,0
SAN MARTIN,Picota,PE220701,1701419,1000,997,1000,997,0,0,1000,997
SAN MARTIN,Pilluana,PE220704,1701529,0,0,0,0,0,0,0,0
SAN MARTIN,Pinto Recodo,PE220506,,0,0,0,0,0,0,0,0
SAN MARTIN,Piscoyacu,PE220404,1701682,0,0,0,0,0,0,0,0
SAN MARTIN,Polvora,PE221003,1701855,0,0,0,0,0,0,0,0
SAN MARTIN,Posic,PE220806,1701976,0,0,0,0,0,0,0,0
SAN MARTIN,Pucacaca,PE220705,1702089,0,0,0,0,0,0,0,0
SAN MARTIN,Rioja,PE220801,1703789,0,0,0,0,0,0,0,0
SAN MARTIN,Rumisapa,PE220507,1703946,0,0,0,0,0,0,0,0
SAN MARTIN,Sacanche,PE220405,1704011,0,0,0,0,0,0,0,0
SAN MARTIN,San Antonio,PE220912,1704341,0,0,0,0,0,0,0,0
SAN MARTIN,San Cristobal,PE220706,1704427,0,0,0,0,0,0,0,0
SAN MARTIN,San Fernando,PE220807,1704471,0,0,0,0,0,0,0,0
SAN MARTIN,San Hilarion,PE220707,1704539,0,0,0,0,0,0,0,0
SAN MARTIN,San Jose De Sisa,PE220301,1704649,0,0,0,0,0,0,0,0
SAN MARTIN,San Martin,PE220303,1704853,0,0,0,0,0,0,0,0
SAN MARTIN,San Pablo,PE220205,1704927,0,0,0,0,0,0,0,0
SAN MARTIN,San Rafael,PE220206,1704993,0,0,0,0,0,0,0,0
SAN MARTIN,San Roque De Cumbaza,PE220508,1703874,0,0,0,0,0,0,0,0
SAN MARTIN,Santa Rosa,PE220304,1705324,0,0,0,0,0,0,0,0
SAN MARTIN,Saposoa,PE220401,1705443,0,0,0,0,0,0,0,0
SAN MARTIN,Sauce,PE220913,1705525,0,0,0,0,0,0,0,0
SAN MARTIN,Shamboyacu,PE220708,1705684,0,0,0,0,0,0,0,0
SAN MARTIN,Shanao,PE220509,1705695,0,0,0,0,0,0,0,0
SAN MARTIN,Shapaja,PE220914,1705701,0,0,0,0,0,0,0,0
SAN MARTIN,Shatoja,PE220305,,0,0,0,0,0,0,0,0
SAN MARTIN,Shunte,PE221004,,0,0,0,0,0,0,0,0
SAN MARTIN,Soritor,PE220105,1706189,0,0,0,0,0,0,0,0
SAN MARTIN,Tabalosos,PE220510,1706448,0,0,0,0,0,0,0,0
SAN MARTIN,Tarapoto,PE220901,1706899,1100,659,1000,555,1000,583,1000,333
SAN MARTIN,Tingo De Ponasa,PE220709,,0,0,0,0,0,0,0,0
SAN MARTIN,Tingo De Saposoa,PE220406,1707228,0,0,0,0,0,0,0,0
SAN MARTIN,Tocache,PE221001,1707353,1000,997,1000,498,0,0,1000,997
SAN MARTIN,Tres Unidos,PE220710,1707756,0,0,0,0,0,0,0,0
SAN MARTIN,Uchiza,PE221005,1708020,0,0,0,0,0,0,1000,997
SAN MARTIN,Yantalo,PE220106,1709127,0,0,0,0,0,0,0,0
SAN MARTIN,Yorongos,PE220808,1709285,0,0,0,0,0,0,0,0
SAN MARTIN,Yuracyacu,PE220809,1709413,0,0,0,0,0,0,1000,499
SAN MARTIN,Zapatero,PE220511,1709472,0,0,0,0,0,0,0,0
TACNA,Alto De La Alianza,PE230102,2717259,0,0,0,0,0,0,0,0
TACNA,Cairani,PE230202,1685259,0,0,0,0,0,0,0,0
TACNA,Calana,PE230103,1685340,0,0,0,0,0,0,0,0
TACNA,Camilaca,PE230203,1685579,0,0,0,0,0,0,0,0
TACNA,Candarave,PE230201,1685725,0,0,0,0,0,0,0,0
TACNA,Ciudad Nueva,PE230104,2717315,0,0,0,0,0,0,0,0
TACNA,Coronel Gregorio Albarracin Lanchipa,PE230110,2717325,0,0,0,0,0,0,0,0
TACNA,Curibaya,PE230204,1690251,0,0,0,0,0,0,0,0
TACNA,Estique,PE230403,1691158,0,0,0,0,0,0,0,0
TACNA,Estique-Pampa,PE230404,1691159,0,0,0,0,0,0,0,0
TACNA,Heroes Albarracin,PE230402,2717354,0,0,0,0,0,0,0,0
TACNA,Huanuara,PE230205,1693598,0,0,0,0,0,0,0,0
TACNA,Ilabaya,PE230302,1694567,0,0,0,0,0,0,0,0
TACNA,Inclan,PE230105,2717382,0,0,0,0,0,0,0,0
TACNA,Ite,PE230303,1694838,0,0,0,0,0,0,0,0
TACNA,La Yarada Los Palos,PE230111,1696725,0,0,0,0,0,0,0,0
TACNA,Locumba,PE230301,1697264,0,0,0,0,0,0,0,0
TACNA,Pachia,PE230106,1700008,0,0,0,0,0,0,0,0
TACNA,Palca,PE230107,1700200,0,0,0,0,0,0,0,0
TACNA,Pocollay,PE230108,1701811,1000,997,1000,997,0,0,0,0
TACNA,Quilahuani,PE230206,1703195,0,0,0,0,0,0,0,0
TACNA,Sama,PE230109,1704223,0,0,0,0,0,0,0,0
TACNA,Sitajara,PE230405,1706009,0,0,0,0,0,0,0,0
TACNA,Susapaya,PE230406,1706402,0,0,0,0,0,0,0,0
TACNA,Tacna,PE230101,1706504,3400,2240,3400,2185,3800,2197,2600,1485
TACNA,Tarata,PE230401,1706902,0,0,0,0,0,0,0,0
TACNA,Tarucachi,PE230407,1706926,0,0,0,0,0,0,0,0
